Name,ConcreteInputName,AbstractTestName,EvaluationTime,EvaluationNames,Pass,Fail,Error,FlakeyFail,DeterministicPass,DeterministicFail,DeterministicError,Evaluation_Number,Evaluation_NumberPass,Evaluation_NumberFail,Evaluation_NumberError
ASE3|7|GE,7,ASE3,MaxTime,{ASE3|7|Evaluation|001}{ASE3|7|Evaluation|002}{ASE3|7|Evaluation|003}{ASE3|7|Evaluation|004}{ASE3|7|Evaluation|005}{ASE3|7|Evaluation|006}{ASE3|7|Evaluation|007}{ASE3|7|Evaluation|008}{ASE3|7|Evaluation|009}{ASE3|7|Evaluation|010},1,0,0,0,1,0,0,20,20,0,0
