Name,ConcreteInputName,AbstractTestName,EvaluationTime,EvaluationNames,Pass,Fail,Error,FlakeyFail,DeterministicPass,DeterministicFail,DeterministicError,Evaluation_Number,Evaluation_NumberPass,Evaluation_NumberFail,Evaluation_NumberError
M12|1,1,M12,MaxTime,{M12|1|Evaluation|001}{M12|1|Evaluation|002}{M12|1|Evaluation|003}{M12|1|Evaluation|004}{M12|1|Evaluation|005}{M12|1|Evaluation|006}{M12|1|Evaluation|007}{M12|1|Evaluation|008}{M12|1|Evaluation|009}{M12|1|Evaluation|010},1,1,0,1,0,0,0,10,3,7,0
M12|2,2,M12,MaxTime,{M12|2|Evaluation|001}{M12|2|Evaluation|002}{M12|2|Evaluation|003}{M12|2|Evaluation|004}{M12|2|Evaluation|005}{M12|2|Evaluation|006}{M12|2|Evaluation|007}{M12|2|Evaluation|008}{M12|2|Evaluation|009}{M12|2|Evaluation|010},1,1,0,1,0,0,0,10,4,6,0
M12|3,3,M12,MaxTime,{M12|3|Evaluation|001}{M12|3|Evaluation|002}{M12|3|Evaluation|003}{M12|3|Evaluation|004}{M12|3|Evaluation|005}{M12|3|Evaluation|006}{M12|3|Evaluation|007}{M12|3|Evaluation|008}{M12|3|Evaluation|009}{M12|3|Evaluation|010},1,1,0,1,0,0,0,10,3,7,0
M12|8,8,M12,MaxTime,{M12|8|Evaluation|001}{M12|8|Evaluation|002}{M12|8|Evaluation|003}{M12|8|Evaluation|004}{M12|8|Evaluation|005}{M12|8|Evaluation|006}{M12|8|Evaluation|007}{M12|8|Evaluation|008}{M12|8|Evaluation|009}{M12|8|Evaluation|010},1,1,0,1,0,0,0,10,4,6,0
M12|9,9,M12,MaxTime,{M12|9|Evaluation|001}{M12|9|Evaluation|002}{M12|9|Evaluation|003}{M12|9|Evaluation|004}{M12|9|Evaluation|005}{M12|9|Evaluation|006}{M12|9|Evaluation|007}{M12|9|Evaluation|008}{M12|9|Evaluation|009}{M12|9|Evaluation|010},1,1,0,1,0,0,0,10,5,5,0
M12|10,10,M12,MaxTime,{M12|10|Evaluation|001}{M12|10|Evaluation|002}{M12|10|Evaluation|003}{M12|10|Evaluation|004}{M12|10|Evaluation|005}{M12|10|Evaluation|006}{M12|10|Evaluation|007}{M12|10|Evaluation|008}{M12|10|Evaluation|009}{M12|10|Evaluation|010},1,1,0,1,0,0,0,10,5,5,0
