Name,ConcreteInputName,AbstractTestName,EvaluationTime,EvaluationNames,Pass,Fail,Error,FlakeyFail,DeterministicPass,DeterministicFail,DeterministicError,Evaluation_Number,Evaluation_NumberPass,Evaluation_NumberFail,Evaluation_NumberError
M14|4|LE,4,M14,MaxTime,{M14|4|Evaluation|001}{M14|4|Evaluation|002}{M14|4|Evaluation|003}{M14|4|Evaluation|004}{M14|4|Evaluation|005}{M14|4|Evaluation|006}{M14|4|Evaluation|007}{M14|4|Evaluation|008}{M14|4|Evaluation|009}{M14|4|Evaluation|010},1,1,0,1,0,0,0,20,14,6,0
M14|5|LE,5,M14,MaxTime,{M14|5|Evaluation|001}{M14|5|Evaluation|002}{M14|5|Evaluation|003}{M14|5|Evaluation|004}{M14|5|Evaluation|005}{M14|5|Evaluation|006}{M14|5|Evaluation|007}{M14|5|Evaluation|008}{M14|5|Evaluation|009}{M14|5|Evaluation|010},1,1,0,1,0,0,0,20,12,8,0
M14|6|LE,6,M14,MaxTime,{M14|6|Evaluation|001}{M14|6|Evaluation|002}{M14|6|Evaluation|003}{M14|6|Evaluation|004}{M14|6|Evaluation|005}{M14|6|Evaluation|006}{M14|6|Evaluation|007}{M14|6|Evaluation|008}{M14|6|Evaluation|009}{M14|6|Evaluation|010},1,1,0,1,0,0,0,20,10,10,0
