Name,ConcreteInputName,AbstractTestName,EvaluationTime,EvaluationNames,Pass,Fail,Error,FlakeyFail,DeterministicPass,DeterministicFail,DeterministicError,Evaluation_Number,Evaluation_NumberPass,Evaluation_NumberFail,Evaluation_NumberError
M12|1,1,M12,MaxTime,{M12|1|Evaluation|001}{M12|1|Evaluation|002}{M12|1|Evaluation|003}{M12|1|Evaluation|004}{M12|1|Evaluation|005}{M12|1|Evaluation|006}{M12|1|Evaluation|007}{M12|1|Evaluation|008}{M12|1|Evaluation|009}{M12|1|Evaluation|010},1,1,0,1,0,0,0,10,3,7,0
