Name,ConcreteInputName,AbstractTestName,EvaluationTime,EvaluationNames,Pass,Fail,Error,FlakeyFail,DeterministicPass,DeterministicFail,DeterministicError,Evaluation_Number,Evaluation_NumberPass,Evaluation_NumberFail,Evaluation_NumberError
ASE1|9|GE,9,ASE1,MaxTime,{ASE1|9|Evaluation|001}{ASE1|9|Evaluation|002}{ASE1|9|Evaluation|003}{ASE1|9|Evaluation|004}{ASE1|9|Evaluation|005}{ASE1|9|Evaluation|006}{ASE1|9|Evaluation|007}{ASE1|9|Evaluation|008}{ASE1|9|Evaluation|009}{ASE1|9|Evaluation|010},1,1,0,1,0,1,0,20,10,10,0
