CO,X1,Y,H,M,PO,CE,D,PE,A,B,R|NEW_REACTION,R|Reaction1,R|Reaction10,R|Reaction11,R|Reaction2,R|Reaction3,R|Reaction4,R|Reaction5,R|Reaction6,R|Reaction7,R|Reaction8,R|Reaction9,Times,Reaction
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659
0,49,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00419994218089093,Reaction1
0,48,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0190885967595981,Reaction1
0,47,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0458059833629066,Reaction1
0,46,0,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0571146940718842,Reaction1
0,45,0,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0574100742484564,Reaction1
0,44,0,6,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0594363900673003,Reaction1
0,44,0,4,6,6,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0.06948229367343,Reaction5
0,43,0,5,7,7,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0.0732218620066648,Reaction1
0,43,0,5,7,5,0,1,1,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0.0836994509143206,Reaction2
0,42,0,6,8,6,0,1,1,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0.103485521248877,Reaction1
0,41,0,7,9,7,0,1,1,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0.108035199983579,Reaction1
0,41,0,5,9,7,0,2,1,0,0,0,9,0,0,1,0,0,2,0,0,0,0,0.124991601310578,Reaction5
0,40,0,6,10,8,0,2,1,0,0,0,10,0,0,1,0,0,2,0,0,0,0,0.133763718457116,Reaction1
0,40,0,6,10,6,0,2,2,0,0,0,10,0,0,2,0,0,2,0,0,0,0,0.133959657528255,Reaction2
0,39,0,7,11,7,0,2,2,0,0,0,11,0,0,2,0,0,2,0,0,0,0,0.135391843934524,Reaction1
0,39,0,7,11,7,0,2,1,0,0,0,11,0,0,2,1,0,2,0,0,0,0,0.14947249462618,Reaction3
0,39,0,7,11,5,0,2,2,0,0,0,11,0,0,3,1,0,2,0,0,0,0,0.149932517566842,Reaction2
0,39,0,7,11,3,0,2,3,0,0,0,11,0,0,4,1,0,2,0,0,0,0,0.163167218551332,Reaction2
0,39,0,7,11,3,0,2,2,0,0,0,11,0,0,4,2,0,2,0,0,0,0,0.168419044084293,Reaction3
0,38,0,8,12,4,0,2,2,0,0,0,12,0,0,4,2,0,2,0,0,0,0,0.198857602892485,Reaction1
0,37,0,9,13,5,0,2,2,0,0,0,13,0,0,4,2,0,2,0,0,0,0,0.207331028677762,Reaction1
0,37,0,9,13,3,0,2,3,0,0,0,13,0,0,5,2,0,2,0,0,0,0,0.219860010955286,Reaction2
0,37,0,7,13,3,0,3,3,0,0,0,13,0,0,5,2,0,3,0,0,0,0,0.22082495552791,Reaction5
0,37,0,7,12,3,0,3,3,6,3,0,13,0,0,5,2,0,3,1,0,0,0,0.22437997691066,Reaction6
0,37,1,7,12,3,1,2,3,6,3,0,13,0,0,5,2,0,3,1,0,1,0,0.226585996111535,Reaction8
1,37,2,7,12,3,1,2,3,5,3,0,13,0,0,5,2,0,3,1,0,1,1,0.227542000716798,Reaction9
1,37,2,7,12,3,1,2,3,3,1,0,13,0,0,5,2,0,3,1,1,1,1,0.228089001536005,Reaction7
1,37,2,5,12,3,1,3,3,3,1,0,13,0,0,5,2,0,4,1,1,1,1,0.231564427757307,Reaction5
0,36,3,5,12,3,1,3,3,3,1,1,13,0,0,5,2,0,4,1,1,1,1,0.240440838331765,NEW_REACTION
0,35,3,6,13,4,1,3,3,3,1,1,14,0,0,5,2,0,4,1,1,1,1,0.248521262495517,Reaction1
0,35,2,6,13,4,0,4,3,3,1,1,14,1,0,5,2,0,4,1,1,1,1,0.248769948846162,Reaction10
0,34,2,7,14,5,0,4,3,3,1,1,15,1,0,5,2,0,4,1,1,1,1,0.257873348297259,Reaction1
0,34,2,7,14,3,0,4,4,3,1,1,15,1,0,6,2,0,4,1,1,1,1,0.280234183721013,Reaction2
0,34,2,7,14,3,0,4,3,3,1,1,15,1,0,6,2,1,4,1,1,1,1,0.280444643064236,Reaction4
0,34,2,5,14,3,0,5,3,3,1,1,15,1,0,6,2,1,5,1,1,1,1,0.287006644674062,Reaction5
0,33,2,6,15,4,0,5,3,3,1,1,16,1,0,6,2,1,5,1,1,1,1,0.292599528158063,Reaction1
0,33,2,6,15,4,0,5,2,3,1,1,16,1,0,6,3,1,5,1,1,1,1,0.30088499992005,Reaction3
0,32,2,7,16,5,0,5,2,3,1,1,17,1,0,6,3,1,5,1,1,1,1,0.303005891779889,Reaction1
0,32,2,5,16,5,0,6,2,3,1,1,17,1,0,6,3,1,6,1,1,1,1,0.304221266263423,Reaction5
0,32,2,5,16,5,0,6,1,3,1,1,17,1,0,6,4,1,6,1,1,1,1,0.304422758904971,Reaction3
0,32,2,5,15,5,0,6,1,9,4,1,17,1,0,6,4,1,6,2,1,1,1,0.3125801501294,Reaction6
0,32,2,5,15,5,0,6,1,7,2,1,17,1,0,6,4,1,6,2,2,1,1,0.315134764014532,Reaction7
0,32,2,3,15,5,0,7,1,7,2,1,17,1,0,6,4,1,7,2,2,1,1,0.319232620622821,Reaction5
0,32,2,3,15,5,0,7,1,5,0,1,17,1,0,6,4,1,7,2,3,1,1,0.322252636090646,Reaction7
0,31,2,4,16,6,0,7,1,5,0,1,18,1,0,6,4,1,7,2,3,1,1,0.326780753166414,Reaction1
0,31,2,4,15,6,0,7,1,11,3,1,18,1,0,6,4,1,7,3,3,1,1,0.34867532458511,Reaction6
0,31,2,4,15,6,0,7,1,9,1,1,18,1,0,6,4,1,7,3,4,1,1,0.349234664435783,Reaction7
0,30,2,5,16,7,0,7,1,9,1,1,19,1,0,6,4,1,7,3,4,1,1,0.354777078859779,Reaction1
0,29,2,6,17,8,0,7,1,9,1,1,20,1,0,6,4,1,7,3,4,1,1,0.356061093135146,Reaction1
0,29,2,4,17,8,0,8,1,9,1,1,20,1,0,6,4,1,8,3,4,1,1,0.357269372738903,Reaction5
0,29,2,4,17,8,0,8,0,9,1,1,20,1,0,6,5,1,8,3,4,1,1,0.368015474856249,Reaction3
0,29,2,4,17,6,0,8,1,9,1,1,20,1,0,7,5,1,8,3,4,1,1,0.368154772337821,Reaction2
0,28,2,5,18,7,0,8,1,9,1,1,21,1,0,7,5,1,8,3,4,1,1,0.372019396162817,Reaction1
0,28,2,5,18,5,0,8,2,9,1,1,21,1,0,8,5,1,8,3,4,1,1,0.374260991117948,Reaction2
0,28,2,3,18,5,0,9,2,9,1,1,21,1,0,8,5,1,9,3,4,1,1,0.378176287225468,Reaction5
1,28,3,3,18,5,0,9,2,8,1,1,21,1,0,8,5,1,9,3,4,1,2,0.381778511716184,Reaction9
1,28,3,3,17,5,0,9,2,14,4,1,21,1,0,8,5,1,9,4,4,1,2,0.387353727321447,Reaction6
1,28,3,3,17,5,0,9,2,12,2,1,21,1,0,8,5,1,9,4,5,1,2,0.387407876359836,Reaction7
1,28,3,3,17,5,0,9,2,10,0,1,21,1,0,8,5,1,9,4,6,1,2,0.39078334628143,Reaction7
2,28,4,3,17,5,0,9,2,9,0,1,21,1,0,8,5,1,9,4,6,1,3,0.394330235370358,Reaction9
3,28,5,3,17,5,0,9,2,8,0,1,21,1,0,8,5,1,9,4,6,1,4,0.411061701530842,Reaction9
