CO,X1,Y,H,M,PO,CE,D,PE,A,B,R|NEW_REACTION,R|Reaction1,R|Reaction10,R|Reaction11,R|Reaction2,R|Reaction3,R|Reaction4,R|Reaction5,R|Reaction6,R|Reaction7,R|Reaction8,R|Reaction9,Times,Reaction
0,87,5,5,11,7,1,3,3,8,4,2,13,0,0,3,0,0,4,2,1,1,2,0.154987618349836,Reaction6
0,87,4,5,11,7,0,4,3,8,4,2,13,1,0,3,0,0,4,2,1,1,2,0.155262744915791,Reaction10
0,87,4,5,11,7,0,4,3,6,2,2,13,1,0,3,0,0,4,2,2,1,2,0.157472400214483,Reaction7
0,86,4,6,12,8,0,4,3,6,2,2,14,1,0,3,0,0,4,2,2,1,2,0.157953279602313,Reaction1
1,86,5,6,12,8,0,4,3,5,2,2,14,1,0,3,0,0,4,2,2,1,3,0.158010212580146,Reaction9
1,85,5,7,13,9,0,4,3,5,2,2,15,1,0,3,0,0,4,2,2,1,3,0.159963833476766,Reaction1
1,85,5,7,13,7,0,4,4,5,2,2,15,1,0,4,0,0,4,2,2,1,3,0.161247211079651,Reaction2
1,85,5,5,13,7,0,5,4,5,2,2,15,1,0,4,0,0,5,2,2,1,3,0.163622721640776,Reaction5
1,85,5,5,13,7,0,5,3,5,2,2,15,1,0,4,0,1,5,2,2,1,3,0.163651242130818,Reaction4
1,84,5,6,14,8,0,5,3,5,2,2,16,1,0,4,0,1,5,2,2,1,3,0.164024483310143,Reaction1
1,84,5,4,14,8,0,6,3,5,2,2,16,1,0,4,0,1,6,2,2,1,3,0.177076650232517,Reaction5
1,84,5,4,14,6,0,6,4,5,2,2,16,1,0,5,0,1,6,2,2,1,3,0.182148588202568,Reaction2
1,83,5,5,15,7,0,6,4,5,2,2,17,1,0,5,0,1,6,2,2,1,3,0.182452417115943,Reaction1
2,83,6,5,15,7,0,6,4,4,2,2,17,1,0,5,0,1,6,2,2,1,4,0.184166939951246,Reaction9
2,82,6,6,16,8,0,6,4,4,2,2,18,1,0,5,0,1,6,2,2,1,4,0.190403157482673,Reaction1
2,82,6,6,16,6,0,6,5,4,2,2,18,1,0,6,0,1,6,2,2,1,4,0.192407890197666,Reaction2
1,81,7,6,16,6,0,6,5,4,2,3,18,1,0,6,0,1,6,2,2,1,4,0.198466976817225,NEW_REACTION
0,80,8,6,16,6,0,6,5,4,2,4,18,1,0,6,0,1,6,2,2,1,4,0.198615666177446,NEW_REACTION
0,80,8,4,16,6,0,7,5,4,2,4,18,1,0,6,0,1,7,2,2,1,4,0.210148032207484,Reaction5
0,79,8,5,17,7,0,7,5,4,2,4,19,1,0,6,0,1,7,2,2,1,4,0.224853892663446,Reaction1
0,79,9,5,17,7,1,6,5,4,2,4,19,1,0,6,0,1,7,2,2,2,4,0.227208576392593,Reaction8
0,78,9,6,18,8,1,6,5,4,2,4,20,1,0,6,0,1,7,2,2,2,4,0.228157408487005,Reaction1
0,78,8,6,18,8,0,7,5,4,2,4,20,2,0,6,0,1,7,2,2,2,4,0.229267476240242,Reaction10
0,78,8,6,17,8,0,7,5,10,5,4,20,2,0,6,0,1,7,3,2,2,4,0.23402798230705,Reaction6
0,78,8,6,17,8,0,7,5,8,3,4,20,2,0,6,0,1,7,3,3,2,4,0.234189587289649,Reaction7
0,77,8,7,18,9,0,7,5,8,3,4,21,2,0,6,0,1,7,3,3,2,4,0.234211761458559,Reaction1
0,77,8,7,18,9,0,7,5,6,1,4,21,2,0,6,0,1,7,3,4,2,4,0.235072194056654,Reaction7
0,76,8,8,19,10,0,7,5,6,1,4,22,2,0,6,0,1,7,3,4,2,4,0.236588108919895,Reaction1
1,76,9,8,19,10,0,7,5,5,1,4,22,2,0,6,0,1,7,3,4,2,5,0.244946942896047,Reaction9
1,75,9,9,20,11,0,7,5,5,1,4,23,2,0,6,0,1,7,3,4,2,5,0.24609937704537,Reaction1
1,75,9,9,19,11,0,7,5,11,4,4,23,2,0,6,0,1,7,4,4,2,5,0.24687942480449,Reaction6
1,75,9,9,19,11,0,7,5,9,2,4,23,2,0,6,0,1,7,4,5,2,5,0.247182767528169,Reaction7
0,75,8,9,19,11,0,7,5,10,2,4,23,2,1,6,0,1,7,4,5,2,5,0.248912582506717,Reaction11
0,75,8,9,19,9,0,7,6,10,2,4,23,2,1,7,0,1,7,4,5,2,5,0.249112987047682,Reaction2
0,75,8,9,19,7,0,7,7,10,2,4,23,2,1,8,0,1,7,4,5,2,5,0.2494020146843,Reaction2
0,75,8,9,19,7,0,7,7,8,0,4,23,2,1,8,0,1,7,4,6,2,5,0.255196298309947,Reaction7
0,75,8,7,19,7,0,8,7,8,0,4,23,2,1,8,0,1,8,4,6,2,5,0.255786285248234,Reaction5
0,75,8,7,19,7,0,8,6,8,0,4,23,2,1,8,0,2,8,4,6,2,5,0.265767235773517,Reaction4
0,75,8,7,18,7,0,8,6,14,3,4,23,2,1,8,0,2,8,5,6,2,5,0.268872001083817,Reaction6
0,75,8,7,18,7,0,8,6,12,1,4,23,2,1,8,0,2,8,5,7,2,5,0.269837123027674,Reaction7
0,75,8,7,18,7,0,8,5,12,1,4,23,2,1,8,0,3,8,5,7,2,5,0.271142207017464,Reaction4
1,75,9,7,18,7,0,8,5,11,1,4,23,2,1,8,0,3,8,5,7,2,6,0.276542486383663,Reaction9
1,75,9,7,18,5,0,8,6,11,1,4,23,2,1,9,0,3,8,5,7,2,6,0.278902180997347,Reaction2
1,75,9,5,18,5,0,9,6,11,1,4,23,2,1,9,0,3,9,5,7,2,6,0.279437818768977,Reaction5
1,74,9,6,19,6,0,9,6,11,1,4,24,2,1,9,0,3,9,5,7,2,6,0.280893469827992,Reaction1
1,74,9,4,19,6,0,10,6,11,1,4,24,2,1,9,0,3,10,5,7,2,6,0.28199524408124,Reaction5
1,74,9,4,19,6,0,10,5,11,1,4,24,2,1,9,1,3,10,5,7,2,6,0.284036087865336,Reaction3
0,73,10,4,19,6,0,10,5,11,1,5,24,2,1,9,1,3,10,5,7,2,6,0.285074614034742,NEW_REACTION
0,72,10,5,20,7,0,10,5,11,1,5,25,2,1,9,1,3,10,5,7,2,6,0.28853599938857,Reaction1
0,71,10,6,21,8,0,10,5,11,1,5,26,2,1,9,1,3,10,5,7,2,6,0.29055865208244,Reaction1
1,71,11,6,21,8,0,10,5,10,1,5,26,2,1,9,1,3,10,5,7,2,7,0.295087188982525,Reaction9
1,71,11,6,21,6,0,10,6,10,1,5,26,2,1,10,1,3,10,5,7,2,7,0.298019094595056,Reaction2
1,71,12,6,21,6,1,9,6,10,1,5,26,2,1,10,1,3,10,5,7,3,7,0.298744933286021,Reaction8
1,71,12,4,21,6,1,10,6,10,1,5,26,2,1,10,1,3,11,5,7,3,7,0.299621695615995,Reaction5
1,71,12,4,21,6,1,10,5,10,1,5,26,2,1,10,1,4,11,5,7,3,7,0.300018572674384,Reaction4
2,71,13,4,21,6,1,10,5,9,1,5,26,2,1,10,1,4,11,5,7,3,8,0.301142812861743,Reaction9
2,71,13,4,21,6,1,10,4,9,1,5,26,2,1,10,2,4,11,5,7,3,8,0.301893048895646,Reaction3
2,71,14,4,21,6,2,9,4,9,1,5,26,2,1,10,2,4,11,5,7,4,8,0.302619487351089,Reaction8
2,71,13,4,21,6,1,10,4,9,1,5,26,3,1,10,2,4,11,5,7,4,8,0.303750514513727,Reaction10
2,70,13,5,22,7,1,10,4,9,1,5,27,3,1,10,2,4,11,5,7,4,8,0.303791721615048,Reaction1
3,70,14,5,22,7,1,10,4,8,1,5,27,3,1,10,2,4,11,5,7,4,9,0.308272214304483,Reaction9
3,70,14,5,21,7,1,10,4,14,4,5,27,3,1,10,2,4,11,6,7,4,9,0.310236699716166,Reaction6
3,70,14,5,21,7,1,10,4,12,2,5,27,3,1,10,2,4,11,6,8,4,9,0.310239087996427,Reaction7
3,70,13,5,21,7,0,11,4,12,2,5,27,4,1,10,2,4,11,6,8,4,9,0.310690162918396,Reaction10
3,70,13,5,21,7,0,11,3,12,2,5,27,4,1,10,3,4,11,6,8,4,9,0.311249440760301,Reaction3
2,69,14,5,21,7,0,11,3,12,2,6,27,4,1,10,3,4,11,6,8,4,9,0.312075881003704,NEW_REACTION
1,68,15,5,21,7,0,11,3,12,2,7,27,4,1,10,3,4,11,6,8,4,9,0.313148159906215,NEW_REACTION
2,68,16,5,21,7,0,11,3,11,2,7,27,4,1,10,3,4,11,6,8,4,10,0.314427778018175,Reaction9
2,68,16,5,21,7,0,11,3,9,0,7,27,4,1,10,3,4,11,6,9,4,10,0.314716481028098,Reaction7
2,68,16,5,21,7,0,11,2,9,0,7,27,4,1,10,3,5,11,6,9,4,10,0.31578581570282,Reaction4
1,67,17,5,21,7,0,11,2,9,0,8,27,4,1,10,3,5,11,6,9,4,10,0.316243598999609,NEW_REACTION
0,66,18,5,21,7,0,11,2,9,0,9,27,4,1,10,3,5,11,6,9,4,10,0.319041985073179,NEW_REACTION
1,66,19,5,21,7,0,11,2,8,0,9,27,4,1,10,3,5,11,6,9,4,11,0.323871979457378,Reaction9
0,65,20,5,21,7,0,11,2,8,0,10,27,4,1,10,3,5,11,6,9,4,11,0.332664931144183,NEW_REACTION
1,65,21,5,21,7,0,11,2,7,0,10,27,4,1,10,3,5,11,6,9,4,12,0.335257088994765,Reaction9
2,65,22,5,21,7,0,11,2,6,0,10,27,4,1,10,3,5,11,6,9,4,13,0.338925175895686,Reaction9
1,64,23,5,21,7,0,11,2,6,0,11,27,4,1,10,3,5,11,6,9,4,13,0.340080909273414,NEW_REACTION
1,64,23,5,21,7,0,11,1,6,0,11,27,4,1,10,4,5,11,6,9,4,13,0.34523162277719,Reaction3
1,63,23,6,22,8,0,11,1,6,0,11,28,4,1,10,4,5,11,6,9,4,13,0.355105773820758,Reaction1
0,63,22,6,22,8,0,11,1,7,0,11,28,4,2,10,4,5,11,6,9,4,13,0.35582725968196,Reaction11
1,63,23,6,22,8,0,11,1,6,0,11,28,4,2,10,4,5,11,6,9,4,14,0.359669636579421,Reaction9
0,62,24,6,22,8,0,11,1,6,0,12,28,4,2,10,4,5,11,6,9,4,14,0.368827516239792,NEW_REACTION
1,62,25,6,22,8,0,11,1,5,0,12,28,4,2,10,4,5,11,6,9,4,15,0.378775759954359,Reaction9
1,61,25,7,23,9,0,11,1,5,0,12,29,4,2,10,4,5,11,6,9,4,15,0.37953084933133,Reaction1
1,61,25,7,23,7,0,11,2,5,0,12,29,4,2,11,4,5,11,6,9,4,15,0.38134718563814,Reaction2
1,61,25,7,23,7,0,11,1,5,0,12,29,4,2,11,5,5,11,6,9,4,15,0.382894041332814,Reaction3
0,60,26,7,23,7,0,11,1,5,0,13,29,4,2,11,5,5,11,6,9,4,15,0.390449986602189,NEW_REACTION
0,60,26,7,23,7,0,11,0,5,0,13,29,4,2,11,6,5,11,6,9,4,15,0.391260437550908,Reaction3
0,59,26,8,24,8,0,11,0,5,0,13,30,4,2,11,6,5,11,6,9,4,15,0.394039219431616,Reaction1
0,59,26,6,24,8,0,12,0,5,0,13,30,4,2,11,6,5,12,6,9,4,15,0.395308311756472,Reaction5
1,59,27,6,24,8,0,12,0,4,0,13,30,4,2,11,6,5,12,6,9,4,16,0.39762242748908,Reaction9
1,58,27,7,25,9,0,12,0,4,0,13,31,4,2,11,6,5,12,6,9,4,16,0.397847191759503,Reaction1
2,58,28,7,25,9,0,12,0,3,0,13,31,4,2,11,6,5,12,6,9,4,17,0.402169034313509,Reaction9
2,57,28,8,26,10,0,12,0,3,0,13,32,4,2,11,6,5,12,6,9,4,17,0.404726492170146,Reaction1
1,56,29,8,26,10,0,12,0,3,0,14,32,4,2,11,6,5,12,6,9,4,17,0.407636174099794,NEW_REACTION
1,56,29,8,26,8,0,12,1,3,0,14,32,4,2,12,6,5,12,6,9,4,17,0.408083317750205,Reaction2
1,56,29,8,25,8,0,12,1,9,3,14,32,4,2,12,6,5,12,7,9,4,17,0.410966036244374,Reaction6
1,56,29,8,24,8,0,12,1,15,6,14,32,4,2,12,6,5,12,8,9,4,17,0.411350783192782,Reaction6
1,56,29,8,24,8,0,12,1,13,4,14,32,4,2,12,6,5,12,8,10,4,17,0.41144876783942,Reaction7
1,56,29,8,24,8,0,12,1,11,2,14,32,4,2,12,6,5,12,8,11,4,17,0.411514144732978,Reaction7
1,56,29,8,24,6,0,12,2,11,2,14,32,4,2,13,6,5,12,8,11,4,17,0.413696104610655,Reaction2
1,56,30,8,24,6,1,11,2,11,2,14,32,4,2,13,6,5,12,8,11,5,17,0.415025059347998,Reaction8
1,56,30,8,24,6,1,11,2,9,0,14,32,4,2,13,6,5,12,8,12,5,17,0.415126166848342,Reaction7
0,56,29,8,24,6,1,11,2,10,0,14,32,4,3,13,6,5,12,8,12,5,17,0.416917776842629,Reaction11
0,55,29,9,25,7,1,11,2,10,0,14,33,4,3,13,6,5,12,8,12,5,17,0.417008866820805,Reaction1
0,55,28,9,25,7,0,12,2,10,0,14,33,5,3,13,6,5,12,8,12,5,17,0.417287410778179,Reaction10
0,54,28,10,26,8,0,12,2,10,0,14,34,5,3,13,6,5,12,8,12,5,17,0.425564634014908,Reaction1
1,54,29,10,26,8,0,12,2,9,0,14,34,5,3,13,6,5,12,8,12,5,18,0.429745075130653,Reaction9
1,54,29,8,26,8,0,13,2,9,0,14,34,5,3,13,6,5,13,8,12,5,18,0.433430974994424,Reaction5
2,54,30,8,26,8,0,13,2,8,0,14,34,5,3,13,6,5,13,8,12,5,19,0.43645264575267,Reaction9
2,54,30,8,26,6,0,13,3,8,0,14,34,5,3,14,6,5,13,8,12,5,19,0.436901339157944,Reaction2
1,53,31,8,26,6,0,13,3,8,0,15,34,5,3,14,6,5,13,8,12,5,19,0.43859082911017,NEW_REACTION
1,53,31,6,26,6,0,14,3,8,0,15,34,5,3,14,6,5,14,8,12,5,19,0.439488248912697,Reaction5
1,53,31,6,25,6,0,14,3,14,3,15,34,5,3,14,6,5,14,9,12,5,19,0.441828082813854,Reaction6
1,53,31,6,25,6,0,14,3,12,1,15,34,5,3,14,6,5,14,9,13,5,19,0.441912848915504,Reaction7
2,53,32,6,25,6,0,14,3,11,1,15,34,5,3,14,6,5,14,9,13,5,20,0.443376191791214,Reaction9
1,53,31,6,25,6,0,14,3,12,1,15,34,5,4,14,6,5,14,9,13,5,20,0.444761172203903,Reaction11
0,53,30,6,25,6,0,14,3,13,1,15,34,5,5,14,6,5,14,9,13,5,20,0.445295592364204,Reaction11
0,53,30,6,25,4,0,14,4,13,1,15,34,5,5,15,6,5,14,9,13,5,20,0.445579549236169,Reaction2
0,52,30,7,26,5,0,14,4,13,1,15,35,5,5,15,6,5,14,9,13,5,20,0.446059491773666,Reaction1
0,52,31,7,26,5,1,13,4,13,1,15,35,5,5,15,6,5,14,9,13,6,20,0.448179995684788,Reaction8
0,51,31,8,27,6,1,13,4,13,1,15,36,5,5,15,6,5,14,9,13,6,20,0.450136824304908,Reaction1
0,51,31,8,26,6,1,13,4,19,4,15,36,5,5,15,6,5,14,10,13,6,20,0.451723392417905,Reaction6
0,51,31,8,26,6,1,13,4,17,2,15,36,5,5,15,6,5,14,10,14,6,20,0.451776049846326,Reaction7
0,51,31,8,26,6,1,13,4,15,0,15,36,5,5,15,6,5,14,10,15,6,20,0.455856718551685,Reaction7
0,51,30,8,26,6,0,14,4,15,0,15,36,6,5,15,6,5,14,10,15,6,20,0.458459395309908,Reaction10
0,51,30,8,26,4,0,14,5,15,0,15,36,6,5,16,6,5,14,10,15,6,20,0.45858960148739,Reaction2
1,51,31,8,26,4,0,14,5,14,0,15,36,6,5,16,6,5,14,10,15,6,21,0.460465226714805,Reaction9
0,51,30,8,26,4,0,14,5,15,0,15,36,6,6,16,6,5,14,10,15,6,21,0.461824048435518,Reaction11
0,51,30,8,25,4,0,14,5,21,3,15,36,6,6,16,6,5,14,11,15,6,21,0.462851935677252,Reaction6
0,51,30,8,25,4,0,14,5,19,1,15,36,6,6,16,6,5,14,11,16,6,21,0.463199681144931,Reaction7
0,51,30,6,25,4,0,15,5,19,1,15,36,6,6,16,6,5,15,11,16,6,21,0.471339032982177,Reaction5
0,51,31,6,25,4,1,14,5,19,1,15,36,6,6,16,6,5,15,11,16,7,21,0.471606045754357,Reaction8
0,51,30,6,25,4,0,15,5,19,1,15,36,7,6,16,6,5,15,11,16,7,21,0.474743404630121,Reaction10
0,51,30,6,25,4,0,15,4,19,1,15,36,7,6,16,7,5,15,11,16,7,21,0.475690836674983,Reaction3
0,51,30,6,24,4,0,15,4,25,4,15,36,7,6,16,7,5,15,12,16,7,21,0.478454056932235,Reaction6
0,51,30,6,24,4,0,15,4,23,2,15,36,7,6,16,7,5,15,12,17,7,21,0.478715366134305,Reaction7
0,51,30,6,24,4,0,15,4,21,0,15,36,7,6,16,7,5,15,12,18,7,21,0.478935989273384,Reaction7
1,51,31,6,24,4,0,15,4,20,0,15,36,7,6,16,7,5,15,12,18,7,22,0.479134040592403,Reaction9
1,51,32,6,24,4,1,14,4,20,0,15,36,7,6,16,7,5,15,12,18,8,22,0.479739919716893,Reaction8
1,50,32,7,25,5,1,14,4,20,0,15,37,7,6,16,7,5,15,12,18,8,22,0.483337878854725,Reaction1
0,49,33,7,25,5,1,14,4,20,0,16,37,7,6,16,7,5,15,12,18,8,22,0.48450070221564,NEW_REACTION
0,49,34,7,25,5,2,13,4,20,0,16,37,7,6,16,7,5,15,12,18,9,22,0.486843221981859,Reaction8
0,49,33,7,25,5,1,14,4,20,0,16,37,8,6,16,7,5,15,12,18,9,22,0.487242927774692,Reaction10
0,49,32,7,25,5,0,15,4,20,0,16,37,9,6,16,7,5,15,12,18,9,22,0.48767290565907,Reaction10
0,49,32,7,24,5,0,15,4,26,3,16,37,9,6,16,7,5,15,13,18,9,22,0.491198664014525,Reaction6
0,49,32,7,24,5,0,15,4,24,1,16,37,9,6,16,7,5,15,13,19,9,22,0.491706640009751,Reaction7
0,49,33,7,24,5,1,14,4,24,1,16,37,9,6,16,7,5,15,13,19,10,22,0.500825924288117,Reaction8
0,48,33,8,25,6,1,14,4,24,1,16,38,9,6,16,7,5,15,13,19,10,22,0.503819345118916,Reaction1
0,48,32,8,25,6,0,15,4,24,1,16,38,10,6,16,7,5,15,13,19,10,22,0.504169262879389,Reaction10
0,48,32,6,25,6,0,16,4,24,1,16,38,10,6,16,7,5,16,13,19,10,22,0.504559865762767,Reaction5
0,47,32,7,26,7,0,16,4,24,1,16,39,10,6,16,7,5,16,13,19,10,22,0.504709044527083,Reaction1
1,47,33,7,26,7,0,16,4,23,1,16,39,10,6,16,7,5,16,13,19,10,23,0.506054315103472,Reaction9
1,47,34,7,26,7,1,15,4,23,1,16,39,10,6,16,7,5,16,13,19,11,23,0.50771749806104,Reaction8
1,47,33,7,26,7,0,16,4,23,1,16,39,11,6,16,7,5,16,13,19,11,23,0.509833656627389,Reaction10
2,47,34,7,26,7,0,16,4,22,1,16,39,11,6,16,7,5,16,13,19,11,24,0.51104581505475,Reaction9
1,47,33,7,26,7,0,16,4,23,1,16,39,11,7,16,7,5,16,13,19,11,24,0.512272786967354,Reaction11
2,47,34,7,26,7,0,16,4,22,1,16,39,11,7,16,7,5,16,13,19,11,25,0.512625024842811,Reaction9
1,46,35,7,26,7,0,16,4,22,1,17,39,11,7,16,7,5,16,13,19,11,25,0.513105901700661,NEW_REACTION
0,46,34,7,26,7,0,16,4,23,1,17,39,11,8,16,7,5,16,13,19,11,25,0.521394093491587,Reaction11
1,46,35,7,26,7,0,16,4,22,1,17,39,11,8,16,7,5,16,13,19,11,26,0.528873734218881,Reaction9
1,46,36,7,26,7,1,15,4,22,1,17,39,11,8,16,7,5,16,13,19,12,26,0.529304958295769,Reaction8
2,46,37,7,26,7,1,15,4,21,1,17,39,11,8,16,7,5,16,13,19,12,27,0.533779816836569,Reaction9
2,46,38,7,26,7,2,14,4,21,1,17,39,11,8,16,7,5,16,13,19,13,27,0.535570046954517,Reaction8
2,46,38,7,26,5,2,14,5,21,1,17,39,11,8,17,7,5,16,13,19,13,27,0.537535850739552,Reaction2
2,46,37,7,26,5,1,15,5,21,1,17,39,12,8,17,7,5,16,13,19,13,27,0.537593060170371,Reaction10
3,46,38,7,26,5,1,15,5,20,1,17,39,12,8,17,7,5,16,13,19,13,28,0.538491103598465,Reaction9
3,46,37,7,26,5,0,16,5,20,1,17,39,13,8,17,7,5,16,13,19,13,28,0.539273510374894,Reaction10
2,46,36,7,26,5,0,16,5,21,1,17,39,13,9,17,7,5,16,13,19,13,28,0.539664614863442,Reaction11
1,46,35,7,26,5,0,16,5,22,1,17,39,13,10,17,7,5,16,13,19,13,28,0.540911467966596,Reaction11
2,46,36,7,26,5,0,16,5,21,1,17,39,13,10,17,7,5,16,13,19,13,29,0.543813139141066,Reaction9
2,46,37,7,26,5,1,15,5,21,1,17,39,13,10,17,7,5,16,13,19,14,29,0.545271643012999,Reaction8
2,46,36,7,26,5,0,16,5,21,1,17,39,14,10,17,7,5,16,13,19,14,29,0.545688877207326,Reaction10
1,46,35,7,26,5,0,16,5,22,1,17,39,14,11,17,7,5,16,13,19,14,29,0.549398790724553,Reaction11
2,46,36,7,26,5,0,16,5,21,1,17,39,14,11,17,7,5,16,13,19,14,30,0.549988685336532,Reaction9
2,46,36,7,25,5,0,16,5,27,4,17,39,14,11,17,7,5,16,14,19,14,30,0.550248091867227,Reaction6
2,46,36,7,25,5,0,16,5,25,2,17,39,14,11,17,7,5,16,14,20,14,30,0.550379580922329,Reaction7
1,46,35,7,25,5,0,16,5,26,2,17,39,14,12,17,7,5,16,14,20,14,30,0.550645878773257,Reaction11
1,46,35,7,25,5,0,16,5,24,0,17,39,14,12,17,7,5,16,14,21,14,30,0.550950246731979,Reaction7
0,46,34,7,25,5,0,16,5,25,0,17,39,14,13,17,7,5,16,14,21,14,30,0.551448019654668,Reaction11
0,46,34,7,25,5,0,16,4,25,0,17,39,14,13,17,7,6,16,14,21,14,30,0.553842428817876,Reaction4
0,46,35,7,25,5,1,15,4,25,0,17,39,14,13,17,7,6,16,14,21,15,30,0.560972298832952,Reaction8
1,46,36,7,25,5,1,15,4,24,0,17,39,14,13,17,7,6,16,14,21,15,31,0.561732833104307,Reaction9
2,46,37,7,25,5,1,15,4,23,0,17,39,14,13,17,7,6,16,14,21,15,32,0.562372968069655,Reaction9
1,46,36,7,25,5,1,15,4,24,0,17,39,14,14,17,7,6,16,14,21,15,32,0.564446970732766,Reaction11
1,46,35,7,25,5,0,16,4,24,0,17,39,15,14,17,7,6,16,14,21,15,32,0.565075543536116,Reaction10
2,46,36,7,25,5,0,16,4,23,0,17,39,15,14,17,7,6,16,14,21,15,33,0.566434293058054,Reaction9
1,45,37,7,25,5,0,16,4,23,0,18,39,15,14,17,7,6,16,14,21,15,33,0.566652086023453,NEW_REACTION
1,44,37,8,26,6,0,16,4,23,0,18,40,15,14,17,7,6,16,14,21,15,33,0.566689642353773,Reaction1
0,44,36,8,26,6,0,16,4,24,0,18,40,15,15,17,7,6,16,14,21,15,33,0.567191854225069,Reaction11
0,44,37,8,26,6,1,15,4,24,0,18,40,15,15,17,7,6,16,14,21,16,33,0.568690696465188,Reaction8
0,44,36,8,26,6,0,16,4,24,0,18,40,16,15,17,7,6,16,14,21,16,33,0.569433035891043,Reaction10
1,44,37,8,26,6,0,16,4,23,0,18,40,16,15,17,7,6,16,14,21,16,34,0.572799810376855,Reaction9
0,44,36,8,26,6,0,16,4,24,0,18,40,16,16,17,7,6,16,14,21,16,34,0.572887290912788,Reaction11
0,43,36,9,27,7,0,16,4,24,0,18,41,16,16,17,7,6,16,14,21,16,34,0.575052122305916,Reaction1
0,42,36,10,28,8,0,16,4,24,0,18,42,16,16,17,7,6,16,14,21,16,34,0.575852284690706,Reaction1
1,42,37,10,28,8,0,16,4,23,0,18,42,16,16,17,7,6,16,14,21,16,35,0.576790571965996,Reaction9
2,42,38,10,28,8,0,16,4,22,0,18,42,16,16,17,7,6,16,14,21,16,36,0.577697108077933,Reaction9
3,42,39,10,28,8,0,16,4,21,0,18,42,16,16,17,7,6,16,14,21,16,37,0.578271348441208,Reaction9
