Name,ConcreteInputName,AbstractTestName,EvaluationTime,EvaluationNames,Pass,Fail,Error,FlakeyFail,DeterministicPass,DeterministicFail,DeterministicError,Evaluation_Number,Evaluation_NumberPass,Evaluation_NumberFail,Evaluation_NumberError
M12|9,9,M12,MaxTime,{M12|9|Evaluation|001}{M12|9|Evaluation|002}{M12|9|Evaluation|003}{M12|9|Evaluation|004}{M12|9|Evaluation|005}{M12|9|Evaluation|006}{M12|9|Evaluation|007}{M12|9|Evaluation|008}{M12|9|Evaluation|009}{M12|9|Evaluation|010},1,1,0,1,0,0,0,10,5,5,0
