CO,X1,Y,H,M,PO,CE,D,PE,A,B,R|NEW_REACTION,R|Reaction1,R|Reaction10,R|Reaction11,R|Reaction2,R|Reaction3,R|Reaction4,R|Reaction5,R|Reaction6,R|Reaction7,R|Reaction8,R|Reaction9,Times,Reaction
1,34,2,4,20,4,1,8,2,5,0,0,22,2,0,9,6,1,9,2,3,3,1,0.556525523896189,Reaction2
0,33,3,4,20,4,1,8,2,5,0,1,22,2,0,9,6,1,9,2,3,3,1,0.558351237886451,NEW_REACTION
0,33,3,4,19,4,1,8,2,11,3,1,22,2,0,9,6,1,9,3,3,3,1,0.591445956534196,Reaction6
0,33,3,4,19,4,1,8,2,9,1,1,22,2,0,9,6,1,9,3,4,3,1,0.595576224251045,Reaction7
0,33,3,4,18,4,1,8,2,15,4,1,22,2,0,9,6,1,9,4,4,3,1,0.601092492311883,Reaction6
0,33,3,4,18,4,1,8,2,13,2,1,22,2,0,9,6,1,9,4,5,3,1,0.60111170771578,Reaction7
0,33,3,4,18,4,1,8,2,11,0,1,22,2,0,9,6,1,9,4,6,3,1,0.604518547152218,Reaction7
1,33,4,4,18,4,1,8,2,10,0,1,22,2,0,9,6,1,9,4,6,3,2,0.607073966574496,Reaction9
0,32,5,4,18,4,1,8,2,10,0,2,22,2,0,9,6,1,9,4,6,3,2,0.618393784483527,NEW_REACTION
0,31,5,5,19,5,1,8,2,10,0,2,23,2,0,9,6,1,9,4,6,3,2,0.624623131486085,Reaction1
1,31,6,5,19,5,1,8,2,9,0,2,23,2,0,9,6,1,9,4,6,3,3,0.627078948317923,Reaction9
1,31,6,5,19,5,1,8,1,9,0,2,23,2,0,9,7,1,9,4,6,3,3,0.634176073365925,Reaction3
1,31,5,5,19,5,0,9,1,9,0,2,23,3,0,9,7,1,9,4,6,3,3,0.639403144258453,Reaction10
1,31,5,5,18,5,0,9,1,15,3,2,23,3,0,9,7,1,9,5,6,3,3,0.648675169717328,Reaction6
1,31,5,5,18,5,0,9,1,13,1,2,23,3,0,9,7,1,9,5,7,3,3,0.649095266986954,Reaction7
1,31,6,5,18,5,1,8,1,13,1,2,23,3,0,9,7,1,9,5,7,4,3,0.651682890939679,Reaction8
1,31,6,5,18,3,1,8,2,13,1,2,23,3,0,10,7,1,9,5,7,4,3,0.660926013484424,Reaction2
2,31,7,5,18,3,1,8,2,12,1,2,23,3,0,10,7,1,9,5,7,4,4,0.669357921944713,Reaction9
2,31,6,5,18,3,0,9,2,12,1,2,23,4,0,10,7,1,9,5,7,4,4,0.672308440646535,Reaction10
3,31,7,5,18,3,0,9,2,11,1,2,23,4,0,10,7,1,9,5,7,4,5,0.678628553650698,Reaction9
2,30,8,5,18,3,0,9,2,11,1,3,23,4,0,10,7,1,9,5,7,4,5,0.682769293459484,NEW_REACTION
1,30,7,5,18,3,0,9,2,12,1,3,23,4,1,10,7,1,9,5,7,4,5,0.686103859247272,Reaction11
1,29,7,6,19,4,0,9,2,12,1,3,24,4,1,10,7,1,9,5,7,4,5,0.690319511280201,Reaction1
0,29,6,6,19,4,0,9,2,13,1,3,24,4,2,10,7,1,9,5,7,4,5,0.697032677865922,Reaction11
0,29,6,4,19,4,0,10,2,13,1,3,24,4,2,10,7,1,10,5,7,4,5,0.697052820152812,Reaction5
0,29,6,2,19,4,0,11,2,13,1,3,24,4,2,10,7,1,11,5,7,4,5,0.702302833899696,Reaction5
1,29,7,2,19,4,0,11,2,12,1,3,24,4,2,10,7,1,11,5,7,4,6,0.703143284279472,Reaction9
1,28,7,3,20,5,0,11,2,12,1,3,25,4,2,10,7,1,11,5,7,4,6,0.705331129438436,Reaction1
2,28,8,3,20,5,0,11,2,11,1,3,25,4,2,10,7,1,11,5,7,4,7,0.706428703878688,Reaction9
1,27,9,3,20,5,0,11,2,11,1,4,25,4,2,10,7,1,11,5,7,4,7,0.719394389417209,NEW_REACTION
1,26,9,4,21,6,0,11,2,11,1,4,26,4,2,10,7,1,11,5,7,4,7,0.719887986276231,Reaction1
2,26,10,4,21,6,0,11,2,10,1,4,26,4,2,10,7,1,11,5,7,4,8,0.721024347348679,Reaction9
2,25,10,5,22,7,0,11,2,10,1,4,27,4,2,10,7,1,11,5,7,4,8,0.721519090193299,Reaction1
1,25,9,5,22,7,0,11,2,11,1,4,27,4,3,10,7,1,11,5,7,4,8,0.722828124221139,Reaction11
1,25,9,5,22,5,0,11,3,11,1,4,27,4,3,11,7,1,11,5,7,4,8,0.723642419971341,Reaction2
1,25,9,5,22,5,0,11,2,11,1,4,27,4,3,11,7,2,11,5,7,4,8,0.729085223716829,Reaction4
1,25,9,5,22,5,0,11,1,11,1,4,27,4,3,11,8,2,11,5,7,4,8,0.73406014302824,Reaction3
1,24,9,6,23,6,0,11,1,11,1,4,28,4,3,11,8,2,11,5,7,4,8,0.735118892493854,Reaction1
2,24,10,6,23,6,0,11,1,10,1,4,28,4,3,11,8,2,11,5,7,4,9,0.737929034284508,Reaction9
2,23,10,7,24,7,0,11,1,10,1,4,29,4,3,11,8,2,11,5,7,4,9,0.742049649813145,Reaction1
3,23,11,7,24,7,0,11,1,9,1,4,29,4,3,11,8,2,11,5,7,4,10,0.742227284111281,Reaction9
2,23,10,7,24,7,0,11,1,10,1,4,29,4,4,11,8,2,11,5,7,4,10,0.747761940681203,Reaction11
1,22,11,7,24,7,0,11,1,10,1,5,29,4,4,11,8,2,11,5,7,4,10,0.751987882730211,NEW_REACTION
2,22,12,7,24,7,0,11,1,9,1,5,29,4,4,11,8,2,11,5,7,4,11,0.753986078453765,Reaction9
2,22,13,7,24,7,1,10,1,9,1,5,29,4,4,11,8,2,11,5,7,5,11,0.754733381465553,Reaction8
2,22,13,7,23,7,1,10,1,15,4,5,29,4,4,11,8,2,11,6,7,5,11,0.755190674298518,Reaction6
2,22,13,7,23,7,1,10,1,13,2,5,29,4,4,11,8,2,11,6,8,5,11,0.755636813303222,Reaction7
2,22,13,7,23,7,1,10,1,11,0,5,29,4,4,11,8,2,11,6,9,5,11,0.756117999507211,Reaction7
2,22,13,7,23,5,1,10,2,11,0,5,29,4,4,12,8,2,11,6,9,5,11,0.759946493411475,Reaction2
2,21,13,8,24,6,1,10,2,11,0,5,30,4,4,12,8,2,11,6,9,5,11,0.762114149011874,Reaction1
1,20,14,8,24,6,1,10,2,11,0,6,30,4,4,12,8,2,11,6,9,5,11,0.765923683739185,NEW_REACTION
1,20,14,6,24,6,1,11,2,11,0,6,30,4,4,12,8,2,12,6,9,5,11,0.770386960251684,Reaction5
1,20,14,4,24,6,1,12,2,11,0,6,30,4,4,12,8,2,13,6,9,5,11,0.772053429870195,Reaction5
0,20,13,4,24,6,1,12,2,12,0,6,30,4,5,12,8,2,13,6,9,5,11,0.773799441102182,Reaction11
0,20,13,4,24,4,1,12,3,12,0,6,30,4,5,13,8,2,13,6,9,5,11,0.774196926193387,Reaction2
0,20,12,4,24,4,0,13,3,12,0,6,30,5,5,13,8,2,13,6,9,5,11,0.784058431269496,Reaction10
1,20,13,4,24,4,0,13,3,11,0,6,30,5,5,13,8,2,13,6,9,5,12,0.798710166902358,Reaction9
2,20,14,4,24,4,0,13,3,10,0,6,30,5,5,13,8,2,13,6,9,5,13,0.798969350788417,Reaction9
2,20,14,2,24,4,0,14,3,10,0,6,30,5,5,13,8,2,14,6,9,5,13,0.799754867193346,Reaction5
2,20,15,2,24,4,1,13,3,10,0,6,30,5,5,13,8,2,14,6,9,6,13,0.800743063883342,Reaction8
1,20,14,2,24,4,1,13,3,11,0,6,30,5,6,13,8,2,14,6,9,6,13,0.804059079634101,Reaction11
0,19,15,2,24,4,1,13,3,11,0,7,30,5,6,13,8,2,14,6,9,6,13,0.807571639737358,NEW_REACTION
0,19,14,2,24,4,0,14,3,11,0,7,30,6,6,13,8,2,14,6,9,6,13,0.807982869872934,Reaction10
1,19,15,2,24,4,0,14,3,10,0,7,30,6,6,13,8,2,14,6,9,6,14,0.809305143085792,Reaction9
1,19,15,2,23,4,0,14,3,16,3,7,30,6,6,13,8,2,14,7,9,6,14,0.828367586256616,Reaction6
1,19,15,2,23,4,0,14,3,14,1,7,30,6,6,13,8,2,14,7,10,6,14,0.82870571376053,Reaction7
2,19,16,2,23,4,0,14,3,13,1,7,30,6,6,13,8,2,14,7,10,6,15,0.829188202262316,Reaction9
1,19,15,2,23,4,0,14,3,14,1,7,30,6,7,13,8,2,14,7,10,6,15,0.82934710532176,Reaction11
0,19,14,2,23,4,0,14,3,15,1,7,30,6,8,13,8,2,14,7,10,6,15,0.837110486096799,Reaction11
1,19,15,2,23,4,0,14,3,14,1,7,30,6,8,13,8,2,14,7,10,6,16,0.845951966122863,Reaction9
0,18,16,2,23,4,0,14,3,14,1,8,30,6,8,13,8,2,14,7,10,6,16,0.846904028411213,NEW_REACTION
0,17,16,3,24,5,0,14,3,14,1,8,31,6,8,13,8,2,14,7,10,6,16,0.848978066998524,Reaction1
0,17,16,3,24,3,0,14,4,14,1,8,31,6,8,14,8,2,14,7,10,6,16,0.852985679808429,Reaction2
0,17,16,1,24,3,0,15,4,14,1,8,31,6,8,14,8,2,15,7,10,6,16,0.858159989672666,Reaction5
0,17,16,1,24,3,0,15,3,14,1,8,31,6,8,14,8,3,15,7,10,6,16,0.859110553686988,Reaction4
1,17,17,1,24,3,0,15,3,13,1,8,31,6,8,14,8,3,15,7,10,6,17,0.894552076639063,Reaction9
1,16,17,2,25,4,0,15,3,13,1,8,32,6,8,14,8,3,15,7,10,6,17,0.903273080911642,Reaction1
1,15,17,3,26,5,0,15,3,13,1,8,33,6,8,14,8,3,15,7,10,6,17,0.908320131725731,Reaction1
1,15,18,3,26,5,1,14,3,13,1,8,33,6,8,14,8,3,15,7,10,7,17,0.918026725801545,Reaction8
1,15,17,3,26,5,0,15,3,13,1,8,33,7,8,14,8,3,15,7,10,7,17,0.92279584350103,Reaction10
1,15,18,3,26,5,1,14,3,13,1,8,33,7,8,14,8,3,15,7,10,8,17,0.92523328035502,Reaction8
1,15,19,3,26,5,2,13,3,13,1,8,33,7,8,14,8,3,15,7,10,9,17,0.928573595681922,Reaction8
1,15,18,3,26,5,1,14,3,13,1,8,33,8,8,14,8,3,15,7,10,9,17,0.930711289283834,Reaction10
1,15,18,3,26,3,1,14,4,13,1,8,33,8,8,15,8,3,15,7,10,9,17,0.931750564909565,Reaction2
0,15,17,3,26,3,1,14,4,14,1,8,33,8,9,15,8,3,15,7,10,9,17,0.932408555708406,Reaction11
0,15,16,3,26,3,0,15,4,14,1,8,33,9,9,15,8,3,15,7,10,9,17,0.935183309373469,Reaction10
1,15,17,3,26,3,0,15,4,13,1,8,33,9,9,15,8,3,15,7,10,9,18,0.937330200013181,Reaction9
1,15,17,3,26,1,0,15,5,13,1,8,33,9,9,16,8,3,15,7,10,9,18,0.946645761887093,Reaction2
1,15,18,3,26,1,1,14,5,13,1,8,33,9,9,16,8,3,15,7,10,10,18,0.949007379204164,Reaction8
1,15,18,3,25,1,1,14,5,19,4,8,33,9,9,16,8,3,15,8,10,10,18,0.949551473735928,Reaction6
1,15,18,3,25,1,1,14,5,17,2,8,33,9,9,16,8,3,15,8,11,10,18,0.949581771631704,Reaction7
1,15,18,3,25,1,1,14,5,15,0,8,33,9,9,16,8,3,15,8,12,10,18,0.955602742983847,Reaction7
2,15,19,3,25,1,1,14,5,14,0,8,33,9,9,16,8,3,15,8,12,10,19,0.958143924165375,Reaction9
2,15,20,3,25,1,2,13,5,14,0,8,33,9,9,16,8,3,15,8,12,11,19,0.96023143692038,Reaction8
1,15,19,3,25,1,2,13,5,15,0,8,33,9,10,16,8,3,15,8,12,11,19,0.960901036396709,Reaction11
0,15,18,3,25,1,2,13,5,16,0,8,33,9,11,16,8,3,15,8,12,11,19,0.9612136482311,Reaction11
0,15,17,3,25,1,1,14,5,16,0,8,33,10,11,16,8,3,15,8,12,11,19,0.97119443241386,Reaction10
0,14,17,4,26,2,1,14,5,16,0,8,34,10,11,16,8,3,15,8,12,11,19,0.972419598150658,Reaction1
0,14,18,4,26,2,2,13,5,16,0,8,34,10,11,16,8,3,15,8,12,12,19,0.980633728048026,Reaction8
0,14,18,4,26,2,2,13,4,16,0,8,34,10,11,16,8,4,15,8,12,12,19,0.981890995733583,Reaction4
0,14,18,4,26,2,2,13,3,16,0,8,34,10,11,16,8,5,15,8,12,12,19,0.982129274760291,Reaction4
1,14,19,4,26,2,2,13,3,15,0,8,34,10,11,16,8,5,15,8,12,12,20,0.983947574274925,Reaction9
0,14,18,4,26,2,2,13,3,16,0,8,34,10,12,16,8,5,15,8,12,12,20,0.989797084059668,Reaction11
0,13,18,5,27,3,2,13,3,16,0,8,35,10,12,16,8,5,15,8,12,12,20,0.990895095006697,Reaction1
1,13,19,5,27,3,2,13,3,15,0,8,35,10,12,16,8,5,15,8,12,12,21,0.994393356670224,Reaction9
0,13,18,5,27,3,2,13,3,16,0,8,35,10,13,16,8,5,15,8,12,12,21,0.998643646100405,Reaction11
0,13,17,5,27,3,1,14,3,16,0,8,35,11,13,16,8,5,15,8,12,12,21,1.00050736348566,Reaction10
0,13,18,5,27,3,2,13,3,16,0,8,35,11,13,16,8,5,15,8,12,13,21,1.00361067806728,Reaction8
0,13,18,5,26,3,2,13,3,22,3,8,35,11,13,16,8,5,15,9,12,13,21,1.00364091015173,Reaction6
0,13,18,5,26,3,2,13,3,20,1,8,35,11,13,16,8,5,15,9,13,13,21,1.00389549321471,Reaction7
0,13,18,5,26,3,2,13,2,20,1,8,35,11,13,16,9,5,15,9,13,13,21,1.00450448587621,Reaction3
0,13,17,5,26,3,1,14,2,20,1,8,35,12,13,16,9,5,15,9,13,13,21,1.01735586231182,Reaction10
0,13,17,3,26,3,1,15,2,20,1,8,35,12,13,16,9,5,16,9,13,13,21,1.01819195342411,Reaction5
1,13,18,3,26,3,1,15,2,19,1,8,35,12,13,16,9,5,16,9,13,13,22,1.02071109507569,Reaction9
1,13,19,3,26,3,2,14,2,19,1,8,35,12,13,16,9,5,16,9,13,14,22,1.03020637321555,Reaction8
1,13,18,3,26,3,1,15,2,19,1,8,35,13,13,16,9,5,16,9,13,14,22,1.0346431850733,Reaction10
1,13,19,3,26,3,2,14,2,19,1,8,35,13,13,16,9,5,16,9,13,15,22,1.03471788704817,Reaction8
1,13,18,3,26,3,1,15,2,19,1,8,35,14,13,16,9,5,16,9,13,15,22,1.03563828040365,Reaction10
2,13,19,3,26,3,1,15,2,18,1,8,35,14,13,16,9,5,16,9,13,15,23,1.04165510474177,Reaction9
3,13,20,3,26,3,1,15,2,17,1,8,35,14,13,16,9,5,16,9,13,15,24,1.04219578099572,Reaction9
3,13,21,3,26,3,2,14,2,17,1,8,35,14,13,16,9,5,16,9,13,16,24,1.04267735481287,Reaction8
3,13,20,3,26,3,1,15,2,17,1,8,35,15,13,16,9,5,16,9,13,16,24,1.0427299195642,Reaction10
2,13,19,3,26,3,1,15,2,18,1,8,35,15,14,16,9,5,16,9,13,16,24,1.0486332573661,Reaction11
3,13,20,3,26,3,1,15,2,17,1,8,35,15,14,16,9,5,16,9,13,16,25,1.04966493814805,Reaction9
2,13,19,3,26,3,1,15,2,18,1,8,35,15,15,16,9,5,16,9,13,16,25,1.05554754295211,Reaction11
2,13,18,3,26,3,0,16,2,18,1,8,35,16,15,16,9,5,16,9,13,16,25,1.05587318458229,Reaction10
3,13,19,3,26,3,0,16,2,17,1,8,35,16,15,16,9,5,16,9,13,16,26,1.06287829378215,Reaction9
2,13,18,3,26,3,0,16,2,18,1,8,35,16,16,16,9,5,16,9,13,16,26,1.06438616567449,Reaction11
1,13,17,3,26,3,0,16,2,19,1,8,35,16,17,16,9,5,16,9,13,16,26,1.07053656809691,Reaction11
2,13,18,3,26,3,0,16,2,18,1,8,35,16,17,16,9,5,16,9,13,16,27,1.07479248753549,Reaction9
1,12,19,3,26,3,0,16,2,18,1,9,35,16,17,16,9,5,16,9,13,16,27,1.07947542785939,NEW_REACTION
1,11,19,4,27,4,0,16,2,18,1,9,36,16,17,16,9,5,16,9,13,16,27,1.09418872493496,Reaction1
0,11,18,4,27,4,0,16,2,19,1,9,36,16,18,16,9,5,16,9,13,16,27,1.09717402619184,Reaction11
1,11,19,4,27,4,0,16,2,18,1,9,36,16,18,16,9,5,16,9,13,16,28,1.09761226385018,Reaction9
2,11,20,4,27,4,0,16,2,17,1,9,36,16,18,16,9,5,16,9,13,16,29,1.09988623486849,Reaction9
2,11,21,4,27,4,1,15,2,17,1,9,36,16,18,16,9,5,16,9,13,17,29,1.10977343741675,Reaction8
1,11,20,4,27,4,1,15,2,18,1,9,36,16,19,16,9,5,16,9,13,17,29,1.11023598241155,Reaction11
2,11,21,4,27,4,1,15,2,17,1,9,36,16,19,16,9,5,16,9,13,17,30,1.11206678577437,Reaction9
1,11,20,4,27,4,1,15,2,18,1,9,36,16,20,16,9,5,16,9,13,17,30,1.11961242319344,Reaction11
0,11,19,4,27,4,1,15,2,19,1,9,36,16,21,16,9,5,16,9,13,17,30,1.12237081115833,Reaction11
0,11,18,4,27,4,0,16,2,19,1,9,36,17,21,16,9,5,16,9,13,17,30,1.12254843188612,Reaction10
0,11,18,4,26,4,0,16,2,25,4,9,36,17,21,16,9,5,16,10,13,17,30,1.12876254846753,Reaction6
0,11,18,4,26,4,0,16,2,23,2,9,36,17,21,16,9,5,16,10,14,17,30,1.12917228483691,Reaction7
1,11,19,4,26,4,0,16,2,22,2,9,36,17,21,16,9,5,16,10,14,17,31,1.12929464337442,Reaction9
1,11,19,4,26,4,0,16,2,20,0,9,36,17,21,16,9,5,16,10,15,17,31,1.13021789597685,Reaction7
0,10,20,4,26,4,0,16,2,20,0,10,36,17,21,16,9,5,16,10,15,17,31,1.13597986560183,NEW_REACTION
1,10,21,4,26,4,0,16,2,19,0,10,36,17,21,16,9,5,16,10,15,17,32,1.14032606696197,Reaction9
0,10,20,4,26,4,0,16,2,20,0,10,36,17,22,16,9,5,16,10,15,17,32,1.1462649797448,Reaction11
0,10,21,4,26,4,1,15,2,20,0,10,36,17,22,16,9,5,16,10,15,18,32,1.14997525828848,Reaction8
0,10,21,2,26,4,1,16,2,20,0,10,36,17,22,16,9,5,17,10,15,18,32,1.15094486602841,Reaction5
0,9,21,3,27,5,1,16,2,20,0,10,37,17,22,16,9,5,17,10,15,18,32,1.16320292739233,Reaction1
1,9,22,3,27,5,1,16,2,19,0,10,37,17,22,16,9,5,17,10,15,18,33,1.16501565897223,Reaction9
1,9,21,3,27,5,0,17,2,19,0,10,37,18,22,16,9,5,17,10,15,18,33,1.16949510369622,Reaction10
1,9,22,3,27,5,1,16,2,19,0,10,37,18,22,16,9,5,17,10,15,19,33,1.1698965305481,Reaction8
0,9,21,3,27,5,1,16,2,20,0,10,37,18,23,16,9,5,17,10,15,19,33,1.18166191378486,Reaction11
0,9,20,3,27,5,0,17,2,20,0,10,37,19,23,16,9,5,17,10,15,19,33,1.18553651574766,Reaction10
1,9,21,3,27,5,0,17,2,19,0,10,37,19,23,16,9,5,17,10,15,19,34,1.18965340657307,Reaction9
1,8,21,4,28,6,0,17,2,19,0,10,38,19,23,16,9,5,17,10,15,19,34,1.19157994105999,Reaction1
2,8,22,4,28,6,0,17,2,18,0,10,38,19,23,16,9,5,17,10,15,19,35,1.19308279792978,Reaction9
2,8,22,4,28,4,0,17,3,18,0,10,38,19,23,17,9,5,17,10,15,19,35,1.20010139492331,Reaction2
1,8,21,4,28,4,0,17,3,19,0,10,38,19,24,17,9,5,17,10,15,19,35,1.20222957183934,Reaction11
1,8,22,4,28,4,1,16,3,19,0,10,38,19,24,17,9,5,17,10,15,20,35,1.20286195083322,Reaction8
1,8,23,4,28,4,2,15,3,19,0,10,38,19,24,17,9,5,17,10,15,21,35,1.20383902491609,Reaction8
2,8,24,4,28,4,2,15,3,18,0,10,38,19,24,17,9,5,17,10,15,21,36,1.20534880116179,Reaction9
2,8,24,4,27,4,2,15,3,24,3,10,38,19,24,17,9,5,17,11,15,21,36,1.20717902152137,Reaction6
2,8,24,4,27,4,2,15,3,22,1,10,38,19,24,17,9,5,17,11,16,21,36,1.20770940832441,Reaction7
3,8,25,4,27,4,2,15,3,21,1,10,38,19,24,17,9,5,17,11,16,21,37,1.20859488731283,Reaction9
3,8,24,4,27,4,1,16,3,21,1,10,38,20,24,17,9,5,17,11,16,21,37,1.20895930292169,Reaction10
2,8,23,4,27,4,1,16,3,22,1,10,38,20,25,17,9,5,17,11,16,21,37,1.20918499632985,Reaction11
2,8,22,4,27,4,0,17,3,22,1,10,38,21,25,17,9,5,17,11,16,21,37,1.21097007868661,Reaction10
