Name,ConcreteInputName,AbstractTestName,EvaluationTime,EvaluationNames,Pass,Fail,Error,FlakeyFail,DeterministicPass,DeterministicFail,DeterministicError,Evaluation_Number,Evaluation_NumberPass,Evaluation_NumberFail,Evaluation_NumberError
M10|10|GE,10,M10,MaxTime,{M10|10|Evaluation|001}{M10|10|Evaluation|002}{M10|10|Evaluation|003}{M10|10|Evaluation|004}{M10|10|Evaluation|005}{M10|10|Evaluation|006}{M10|10|Evaluation|007}{M10|10|Evaluation|008}{M10|10|Evaluation|009}{M10|10|Evaluation|010},1,0,0,0,1,0,0,20,20,0,0
