Name,ConcreteInputName,AbstractTestName,EvaluationTime,EvaluationNames,Pass,Fail,Error,FlakeyFail,DeterministicPass,DeterministicFail,DeterministicError,Evaluation_Number,Evaluation_NumberPass,Evaluation_NumberFail,Evaluation_NumberError
ASE4|8|LE,8,ASE4,MaxTime,{ASE4|8|Evaluation|001}{ASE4|8|Evaluation|002}{ASE4|8|Evaluation|003}{ASE4|8|Evaluation|004}{ASE4|8|Evaluation|005}{ASE4|8|Evaluation|006}{ASE4|8|Evaluation|007}{ASE4|8|Evaluation|008}{ASE4|8|Evaluation|009}{ASE4|8|Evaluation|010},1,0,0,0,1,0,0,20,20,0,0
