Name,ConcreteInputName,AbstractTestName,EvaluationTime,EvaluationNames,Pass,Fail,Error,FlakeyFail,DeterministicPass,DeterministicFail,DeterministicError,Evaluation_Number,Evaluation_NumberPass,Evaluation_NumberFail,Evaluation_NumberError
ASE8|4|404,4|404,ASE8,MaxTime,{ASE8|4|404|Evaluation|001|Evaluation|001}{ASE8|4|404|Evaluation|002|Evaluation|002}{ASE8|4|404|Evaluation|003|Evaluation|003}{ASE8|4|404|Evaluation|004|Evaluation|004}{ASE8|4|404|Evaluation|005|Evaluation|005}{ASE8|4|404|Evaluation|006|Evaluation|006}{ASE8|4|404|Evaluation|007|Evaluation|007}{ASE8|4|404|Evaluation|008|Evaluation|008}{ASE8|4|404|Evaluation|009|Evaluation|009}{ASE8|4|404|Evaluation|010|Evaluation|010},1,1,0,1,0,0,0,10,4,6,0
